16s,ARIA - PING SHEK ESTATE (CIRCULAR) (SUPPLEMENTARY SERVICE ROUTE)
16X,CHAI WAN STATION - STANLEY BEACH ROAD  (SHORT WORKING SERVICE)
17A,PO LAM STATION - PO HONG ROAD
17M,KOWLOON HOSPITAL - PRINCE EDWARD STATION (CIRCULAR)
17M,PO LAM STATION - TSUI LAM
17M,KOWLOON HOSPITAL - TUNG CHOI STREET
17M,TSUI LAM - PO LAM STATION (VIA PO HONG ROAD)
18M,WONG TAI SIN STATION - TSZ WAN SHAN (SHATIN PASS ESTATE) 
18M,CHAI WAN STATION - CAPE COLLINSON (CORRECTIONAL INSTITUTION) 
19A,DIAMOND HILL STATION PUBLIC TRANSPORT INTERCHANGE - GRAND VIEW GARDEN (CIRCULAR) (SUPPLEMENTARY SERVICE)
19M,DIAMOND HILL STATION PUBLIC TRANSPORT INTERCHANGE - TSZ WAN SHAN (SHATIN PASS ESTATE)  (SUPPLEMENTARY SERVICE)
19S,HANG HAU (NORTH) - CAUSEWAY BAY (CIRCULAR)
19S,DIAMOND HILL STATION PUBLIC TRANSPORT INTERCHANGE - TSZ WAN SHAN SHOPPING CENTRE  (SUPPLEMENTARY SERVICE)
1A,CENTRAL (HONG KONG STATION PUBLIC TRANSPORT INTERCHANGE) - MACDONNELL ROAD (CIRCULAR)
1A,SAI KUNG - CHOI HUNG (SAN PO KONG) 
1A,PAK SHA WAN - CHOI HUNG (SAN PO KONG)  (SHORT WORKING SERVICE)
1A,FUI YIU LANE - CHOI HUNG (SAN PO KONG)  (SHORT WORKING SERVICE)
1A,SAI KUNG NORTH - CHOI HUNG (SAN PO KONG)  (SHORT WORKING SERVICE)
1S,SAI KUNG - CHOI HUNG (SAN PO KONG)  (OVERNIGHT SERVICE)
20A,TAI PO MARKET STATION - TAI PO NETHERSOLE HOSPITAL (CIRULAR) (CIRCULAR)
20B,TUNG TSZ - TAI PO MARKET STATION  (DEPARTURES BEFORE 10:00 A.M.)
20B,TUNG TSZ - TAI PO MARKET STATION  (DEPARTURES AFTER 10:00 A.M. (VIA TUNG TSZ SHAN ROAD)
20B,TAI PO MARKET STATION - TUNG TSZ 
20C,TAI PO MARKET STATION - TAI MEI TUK 
20C,TAI PO MARKET STATION - TAI MEI TUK  (EXPRESS SERVICE)
20C,TAI PO MARKET STATION - TAI MEI TUK  (SPECIAL SERVICE (VIA SHAN LIU ROAD)
20E,TAI PO MARKET STATION - SHAN LIU (CIRCULAR) (SUPPLEMENTARY SERVICE)
20E,TAI PO MARKET STATION - SHAN LIU (CIRCULAR) (SUPPLEMENTARY SERVICE VIA TING KOK VILLAGE)
20K,TAI PO MARKET STATION - SAM MUM TSAI 
20K,TAI PO MARKET STATION - SAM MUM TSAI  (EXPRESS SERVICE)
20K,TAI PO MARKET STATION - SAM MUM TSAI  (SPECIAL DEPARTURE VIA LUEN YICK NEW VILLAGE)
20K,SHA LAN ROAD - TAI PO MARKET  (SPECIAL DEPARTURE (FROM SHAN LAN ROAD)
20M,FUNG YUEN - TAI PO CENTRAL (CIRCULAR) (SUPPLEMENTARY SERVICE)
20M,HING MAN ESTATE - CHAI WAN INDUSTRIAL CITY (CIRCULAR)
20M,HING MAN ESTATE - CHAI WAN (FUNG YIP STREET) (CIRCULAR) (SHORT WORKING SERVICE)
20M,SAN PO KONG - WONG TAI SIN STATION 
20P,FUNG YUEN - TAI PO MARKET STATION (CIRCULAR) (SUPPLEMENTARY SERVICE VIA KWONG FUK ROAD)
20P,FUNG YUEN - TAI PO MARKET STATION (CIRCULAR) (SUPPLEMENTARY SERVICE)
20R,TAI PO MARKET STATION - WU KAU TANG  (SUPPLEMENTARY SERVICE)
20S,MA WO - TAI PO MARKET (CIRCULAR) (SUPPLEMENTARY SERVICE)
20T,TAI PO MARKET STATION - TSZ SHAN MONASTERY  (SUPPLEMENTARY SERVICE)
20X,TAI PO MARKET STATION - TAI PO NETHERSOLE HOSPITAL  (SUPPLEMENTARY EXPRESS SERVICE)
20X,BAN TIP HOUSE - TAI PO MARKET STATION  (SPECIAL DEPARTURE)
21A,CAUSEWAY BAY (LAN FONG ROAD) - LAI TAK TSUEN (CIRCULAR)
21A,TAI PO TAU - TAI PO MARKET 
21K,WAI TAU - TAI PO MARKET (CIRCULAR)
21K,WAI TAU TSUEN - TAI PO MARKET  (SHORT WORK SERVICE)
21M,CAUSEWAY BAY (LAN FONG ROAD) - TAI HANG DRIVE (CIRCULAR)
22A,LOK WAH ESTATE - KWUN TONG  FERRY (CIRCULAR)
22A,LOK WAH ESTATE - KWUN TONG FERRY (CIRCULAR)
22K,TAI PO MARKET - KAM SHAN 
22M,LOK WAH ESTATE - KWUN TONG (YUE MAN SQUARE) (CIRCULAR)
22S,POK FU LAM GARDENS - CENTRAL (CENTRAL FERRY PIERS)  (SPECIAL SERVICE (OMIT YAT CHEE VILLAS)
22S,CENTRAL (CENTRAL FERRY PIERS) - POK FU LAM GARDENS  (SPECIAL SERVICE (VIA HARBOUR VIEW STREET)
22S,POK FU LAM GARDENS - CENTRAL (CENTRAL FERRY PIERS)  (SPECIAL DEPARTURE)
22S,CENTRAL (CENTRAL FERRY PIERS) - POK FU LAM GARDENS  (SPECIAL DEPARTURE)
22X,POK FU LAM GARDENS - CENTRAL (CENTRAL FERRY PIERS)  (EXPRESS SERVICE)
22X,POK FU LAM GARDENS - CENTRAL (CENTRAL FERRY PIERS)  (EXPRESS SERVICE (VIA YAT CHEE VILLAS)
23B,KWUN TONG (YUE MAN SQUARE) - CHA KWO LING
23C,LAGUNA CITY - YAU TONG STATION (CHA KWO LING ROAD)(CIRCULAR)
23K,TAI PO MARKET STATION - SAN UK KA (CIRCULAR) (AFTERNOON ADDITIONAL SERVICE)
23K,SAN UK KA - TAI PO MARKET (CIRCULAR)
23K,LAI CHI SHAN - TAI PO MARKET (CIRCULAR) (MORNING ADDITIONAL SERVICE)
23M,KWUN TONG (YUE MAN SQUARE) - LAM TIN STATION (SIN FAT ROAD)
23M,KWUN TONG (YUE MAN SQUARE) - LAM TIN STATION(SIN FAT ROAD)(CIRCULAR)
23M,KENNEDY TOWN STATION - CHI FU FA YUEN  (SPECIAL DEPARTURE)
23S,TAI PO MARKET - TA TIT YAN  (SUPPLEMENTARY SERVICE)
24A,ADMIRALTY STATION (DRAKE STREET) - SHIU FAI TERRACE (CIRCULAR)
24M,HING TIN ESTATE (PIK WAN ROAD) - YAU TONG STATION
24M,MOUNT BUTLER - ADMIRALTY STATION (DRAKE STREET)  (SPECIAL SERVICE (OMIT SHIU FAI TERRACE)
24M,MOUNT BUTLER - ADMIRALTY STATION (DRAKE STREET) 
25A,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - TUNG TAU ESTATE (TUNG LUNG ROAD)
25A,TAI HANG VILLAGE OFFICE - TAI PO MARKET (TSING YUEN MARKET) TERMINUS  (SPECIAL DEPARTURE)
25A,TAI PO MARKET - NAM WA PO (CIRCULAR)
25B,SAN PO KONG(THE LATITUDE) - KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE
25B,TAI PO MARKET - KAU LUNG HANG / YUEN LENG (CIRCULAR) (MORNING DEPARTURES (TAI PO MARKET – KAU LUNG HANG)
25B,TAI PO MARKET - KAU LUNG HANG / YUEN LENG (CIRCULAR)
25B,TAI PO MARKET - KAU LUNG HANG / YUEN LENG (CIRCULAR) (SPECIAL DEPARTURES (TAI PO MARKET – TAI WO)
25B,TAI PO MARKET - KAU LUNG HANG / YUEN LENG (CIRCULAR) (MORNING DEPARTURES (TAI PO MARKET – YUEN LENG)
25K,TAI PO MARKET - LAM TSUEN (PAK NGAU SHEK) 
25M,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - TUNG TAU ESTATE (TUNG LUNG ROAD)
25M,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - LA SALLE ROAD
25MS,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - HONG KONG BAPTIST UNIVERSITY (CIRCULAR)
26A,WHAMPOA GARDEN PUBLIC TRANSPORT INTERCHANGE - TSIM SHA TSUI (CANTON ROAD) (CIRCULAR) (SUPPLEMENTARY SERVICE)
26A,THE EDUCATION UNIVERSITY OF HONG KONG - TAI PO MARKET (KWONG FUK ROAD) 
26D,KOWLOON STATION - WEST KOWLOON CULTURAL DISTRICT ART PARK  (SUPPLEMENTARY SERVICE)
26H,QUEEN ELIZABETH HOSPITAL - HUNG HOM STATION (CIRCULAR) (SUPPLEMENTARY SERVICE)
26W,LAGUNA VERDE - HUNG HOM STATION (CIRCULAR) (SHORTWORKING SERVICE (A.M. PEAK)
26W,LAGUNA VERDE - HUNG HOM STATION (CIRCULAR) (SHORTWORKING SERVICE (P.M. PEAK)
26X,LAGUNA VERDE - JORDAN (FERRY STREET) (CIRCULAR) (EXPRESS SERVICE)
27A,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAI TAU STREET)
27A,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAI TAU STREET) (VIA SCIENCE PARK WEST AVENUE)
27A,ABERDEEN (SAI ON STREET) - AP LEI CHAU (CIRCULAR)
27A,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAI TAU STREET) (VIA THE HORIZON AND SCIENCE PARK WEST AVENUE)
27A,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAI TAU STREET) (VIA THE HORIZON)
27A,PAK SHEK KOK (THE HORIZON) - SHA TIN (PAI TAU STREET)
27A,SHA TIN (PAI TAU STREET) - PAK SHEK KOK (PROVIDENCE BAY) (OMIT THE HORIZON AND SCIENCE PARK WEST AVENUE)
27B,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAI TAU STREET) (VIA UNIVERSITY STATION)
27M,LOK MAN SUN CHUEN (MAIDSTAONE ROAD) - MONG KOK STATION 
27M,LOK MAN SUN CHUEN (MAIDSTAONE ROAD) - MONG KOK STATION  (SPECIAL ROUTE)
27M,LOK MAN SUN CHUEN (MAIDSTAONE ROAD) - MONG KOK STATION  (EXPRESS SERVICE)
27MS,MONG KOK STATION - HOMANTIN (SHEUNG LOK STREET) (CIRCULAR)
27MS,MONG KOK STATION - HOMANTIN (SHEUNG LOK STREET) (CIRCULAR) (HOLIDAY SCHEDULE)
28K,TAI PO MARKET STATION - SHA TIN (PAK HOK TING STREET) (CIRCULAR)
28K,KWONG FUK ROAD - SHA TIN (PAK HOK TING STREET)  (SPECIAL DEPARTURE)
28K,TAI PO ROAD - SHA TIN (PAK HOK TING STREET)  (SPECIAL DEPARTURE)
28K,TAI PO MARKET STATION - DEERHILL BAY  (SPECIAL DEPARTURE)
28M,BAGUIO VILLA (UPPER) - HKU STATION (CIRCULAR)
28M,KOWLOON CITY (WYLER GARDENS) - MONG KOK STATION 
28MS,KOWLOON CITY (WAI HANG CHEONG NEW VILLAGE) - HO MAN TIN STATION (CIRCULAR)
28S,BAGUIO VILLA (UPPER) - CAUSEWAY BAY (SUN WUI ROAD)
28S,PAK SHEK KOK (PROVIDENCE BAY) - SHA TIN (PAK HOK TING STREET) (CIRCULAR)
29A,AP LEI CHAU ESTATE - OCEAN PARK (WATER WORLD)
29A,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - BROADCAST DRIVE (CIRCULAR)
29B,KOWLOON TONG (SUFFOLK ROAD) PUBLIC TRANSPORT INTERCHANGE - BEACON HILL (CIRCULAR)
29X,AP LEI CHAU ESTATE - OCEAN PARK HONG KONG (WATER WORLD) (CIRCULAR)
2A,HUNG HOM (WHAMPOA GARDEN) - TAT CHEE AVENUE (PUBLIC TRANSPORT INTERCHANGE)
301M,TSUEN WAN WEST STATIONPUBLIC TRANSPORT INTERCHANGE - TSUEN WAN STATION (CIRCULAR)
308A,BELLAGIO - TSING YI STATION GMB TERMINUS 
308M,TSING YI STATION - TSUEN WAN SEA CREST VILLA (CIRCULAR) (SUPPLEMENTARY SERVICE (VIA LANTAU LINK VISITOR'S CENTRE)
308M,LANTAU LINK VISITORS' CENTRE - TSUEN WAN SEA CREST VILLA (CIRCULAR) (SUPPLEMENTARY SERVICE (DEPARTS FROM LANTAU LINK VISITORS')
308M,TSING YI STATION - TSUEN WAN SEA CREST VILLA (CIRCULAR)
30A,CHAK ON ESTATE - MONG KOK STATION 
30B,CHAK ON ESTATE - SHEK KIP MEI STATION (CIRCULAR)
310M,TSING YI STATION - TSUEN WAN (RIVIERA GARDENS) (CIRCULAR)
31A,TONG YAN SAN TSUEN - YEUN LONG PLAZA (CIRCULAR)
31X,TIN WAN ESTATE - CAUSEWAY BAY (JAFFE ROAD)
32A,MOUNT PARKER LODGE - KINGS ROAD (CITY PLAZA) (CIRCULAR)
32M,LUNG PING ROAD - SHEK KIP MEI (CIRCULAR)
33A,HILLTOP GARDEN - DIAMOND HILL STATION 
33M,KORNHILL - TAI KOO STATION (CIRCULAR)
33M,HILLTOP GARDEN - WONG TAI SIN STATION 
34A,HA TSUEN - LAU FAU SHAN 
34M,HIU LAI COURT - KWUN TONG (YUE MAN SQUARE) (CIRCULAR)
34S,SAU MAU PING (UPPER) BUS TERMINUS - KWUN TONG (YUE MAN SQUARE) (CIRCULAR)
35M,ABERDEEN (SHEK PAI WAN) - WAN CHAI (JOHNSTON ROAD) 
36A,CROCODILE HILL (HONG LEE COURT) - KWUN TONG (YUE MAN SQUARE) (CIRCULAR)
36X,AP LEI CHAU (PING LAN STREET) - CAUSEWAY BAY (JARDINE'S BAZAAR ) 
37A,WONG TAI SIN STATION - TSZ WAN SHAN (NORTH) 
37M,WONG TAI SIN STATION - TSZ MAN ESTATE (CIRCULAR) (SUPPLEMENTARY SERVICE)
38M,CHUK YUEN (NORTH) ESTATE - WONG TAI SIN STATION (SHATIN PASS ROAD) 
39A,KUNG UM ROAD (NEAR MUK KIU TAU) - YUEN LONG (KAU YUK ROAD)(CIRCULAR)
39C,YUE ON COURT (AP LEI CHAU) - ABERDEEN (CIRCULAR)
39M,YUE ON COURT (AP LEI CHAU) - TIN HAU STATION 
39M,LOK FU - TUNG TAU (CIRCULAR)
39M,LOK FU - TUNG TAU (CIRCULAR)
3A,CENTRAL (HONG KONG STATION PUBLIC TRANSPORT INTERCHANGE) - CONDUIT ROAD
3A,SAI KUNG - NAM SHAN SAN TSUEN
402S,CHEUNG HANG - TSUEN WAN (CHUNG ON STREET)  (MIDNIGHT SERVICE)
403A,ON YAM ON CHUK STREET - SHA TIN TAM KON PO STREET (CIRCULAR)
403A,SHEK YAM SHOPPING CENTRE - SHA TIN TAM KON PO STREET  (SPECIAL DEPARTURE)
403P,SHEK LEI LEI PUI STREET - SHA TIN TAM KON PO STREET (CIRCULAR) (SUPPLEMENTARY SERVICE)
403P,SHEK LEI LEI PUI STREET - SHA TIN TAM KON PO STREET  (SEPCIAL DEPARTURE (VIA WAI KEK STREET)
403P,SHEK LEI LEI PUI STREET - SHA TIN TAM KON PO STREET  (SPECIAL DEPARTURES (VIA THE APEX)
403X,TAI WAI STATION PUBLIC INTERCHANGE - NORTHEAST KWAI CHUNG (CIRCULAR)
403X,TAI WAI STATION PUBLIC INTERCHANGE - THE APEX  (SPECIAL DEPARTURE (TERMINATE AT WO YI HOP ROAD)
403X,SHEK YAM LEI MUK ROAD - TAI WAI  (SPECIAL SERVICE FROM LEI MUK ROAD)
404M,KWAI FONG STATION - RIVIERA GARDENS (CIRCULAR)
404M,KWAI FONG STATION - KWAI HEI STREET (CIRCULAR) (SHORT WORKING SERVICE)
407A,KWAI FONG STATION (HING NING ROAD) - PRINCESS MARGARET HOSPITAL
407B,CHEUNG WANG - KWAI SHING CIRCUIT
407B,CHEUNG FAT - KWAI SHING CIRCUIT
409K,TSING YI (CHEUNG HANG) - TSUEN WAN WEST STATION (CIRCULAR)
409S,TSING YI (CHEUNG HANG) - TSUEN WAN (TSUEN WAN MARKET STREET) (CIRCULAR) (VIA TAK HOI STREET)
40X,STANLEY PRISON - JARDINE'S BAZAAR  (SHORT WORKING SERVICE)
41A,YAU YAT TSUEN - SHEK KIP MEI STATION (CIRCULAR)
41M,YAU YAT TSUEN - SHEK KIP MEI STATION (CIRCULAR)
43A,TUEN MUN TOWN CENTRE - TSING YUNG STREET 
43B,TUEN MUN TOWN CENTRE - TAI LAM CHUNG (CIRCULAR)
43C,TUEN MUN TOWN CENTRE - SIU LUN COURT 
43M,MONGKOK (PARK AVENUE) TERMINUS - YAU MA TEI STATION (CIRCULAR) (SPECIAL ROUTE 2.0)
43M,MONGKOK (PARK AVENUE) TERMINUS - PORTLAND STREET NEAR YAU MA TEI STATION (CIRCULAR) (SHORT WORKING SERVICE 2.1)
43M,MONGKOK (PARK AVENUE) TERMINUS - YAU MA TEI STATION (CIRCULAR) (SHORT WORKING SERVICE 2.2)
43M,MONGKOK (PARK AVENUE) TERMINUS - YAU MA TEI STATION (CIRCULAR) (SPECIAL SERVICE 3.0)
43M,CHERRY STREET - YAU MA TEI STATION (CIRCULAR)
43M,MONGKOK (PARK AVENUE) TERMINUS - YAU MA TEI STATION  (MAIN ROUTE 1.1)
43M,YAU MA TEI STATION - WEST KOWLOON GOVERNMENT OFFICES SOUTH TOWER  (PEAK SERVICE 4.0)
43M,WEST KOWLOON GOVERNMENT OFFICES SOUTH TOWER - YAU MA TEI STATION  (PEAK SERVICE 4.1)
43M,FUNG WAH ESTATE - CHAI WAN STATION (CIRCULAR)
43S,TUEN MUN TOWN CENTRE - SO KWUN WAT (CIRCULAR) (SUPPLEMENTARY SERVICE)
44A,TUEN MUN STATION PUBLIC TRANSPORT INTERCHANGE - SHEUNG SHUI STATION 
44A,"KING KWAI HOUSE, SHAN KING ESTATE - SHEUNG SHUI STATION  (SPECIAL DEPARTURES)"
44A,CHEUNG SHA WAN PLAZA - HOI LAI ESTATE  (SHORT WORKING SERVICE ROUTE)
44A,CHEUNG SHA WAN PLAZA - HOI YING ESTATE (CIRCULAR) (SHORT WORKING SERVICE ROUTE)
44A1,TUEN MUN PO TIN ESTATE - SHEUNG SHUI STATION 
44B1,LOK MA CHAU (SAN TIN) PUBLIC TRANSPORT INTERCHANGE - TUEN MUN FERRY PIER
44M,CHAI WAN STATION - SIU SAI WAN ESTATE (CIRCULAR) (OVERNIGHT SERVICE)
44M,STONECUTTERS ISLAND - CHEUNG SHA WAN (CHEUNG SHUN STREET) 
44M,STONECUTTERS ISLAND - CHEUNG SHA WAN (CHEUNG SHUN STREET)  (SPECIAL DEPARTURE (DEPARTURES OMIT CHEUNG MOU STREET)
44M,CHEUNG SHA WAN (CHEUNG SHUN STREET) - STONECUTTERS ISLAND  (SPECIAL DEPARTURE (DEPARTURES OMIT CHEUNG YUE STREET)
44S,HOI LAI ESTATE - CASTLE PEAK ROAD (CIRCULAR) (SUPPLEMENTARY SERVICE ROUTE)
45A,WESTERN DISTRICT (FIRST STREET) - CONDUIT ROAD (CIRCULAR)
45B,SHAM SHUI PO (YU CHAU STREET) - SO UK (CIRCULAR)
45M,CARITAS MEDICAL CENTRE - SHAM SHUI PO (YU CHAU STREET)
45M,SHAM SHUI PO (KI LUNG STREET) - WING HONG STREET (CIRCULAR)
45S,WESTERN DISTRICT (FIRST STREET) - CONDUIT ROAD (CIRCULAR) (SHORT WORKING SERVICE DEPARTURE)
46A,KING SAU LANE - TUEN MUN TOWN CENTRE(CIRCULAR)
46M,LAI KONG STREET - LAI KING STATION(CIRCULAR)
46X,FU TAI ESTATE - TUEN MUN TOWN CENTRE(CIRCULAR)
47E,PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL - SIU SAI WAN ESTATE  (SHORTWORKING TRIPS)
47E,SIU SAI WAN PHASE III - PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL (CIRCULAR) (SPECIAL DEPARTURES)
47M,WONDERLAND VILLAS - LAI KING STATION(CIRCULAR)
47M,CHAI WAN STATION - SIU SAI WAN PHASE III (CIRCULAR)
47M,CHAI WAN STATION - CHAI WAN (HIU TSUI STREET) (CIRCULAR) (SHORTWORKING TRIPS)
47M,CHAI WAN STATION - CHAI WAN (WING PING STREET) (CIRCULAR) (短程班次)
47S,TUEN MUN PIER HEAD - MONG KOK
47S,CHAI WAN STATION - HARMONY GARDEN (CIRCULAR) (SHORTWORKING TRIPS)
481A,TSUEN WAN MARKET STREET - SHA TIN CENTRAL (TAM KON PO STREET)  (SUPPLEMENTARY SERVICE)
481B,TSUEN WAN MARKET STREET - TAI WAI (TUNG LO WAN HILL ROAD)  (SUPPLEMENTARY SERVICE)
481X,FO TAN (CHUN YEUNG ESTATE) - TSUEN WAN MARKET STREET  (SUPPLEMENTARY SERVICE)
48M,CHAI WAN STATION (LEE CHUNG STREET) - PAMELA YOUDE NETHERSOLE EASTERN HOSPITAL 
48S,LEUNG KING ESTATE - MONG KOK
49M,SHUN TIN - PING SHEK (CIRCULAR)
49M,TIN HAU STATION - BREAMER HILL (CIRCULAR) (SPECIAL DETOUR PO LUEN PATH)
49M,TIN HAU STATION - BREAMER HILL (CIRCULAR)
49S,TUEN MUN SIU HONG COURT - WAN CHAI  (OVERNIGHT SERVICE)
4A,SAI KUNG - TUI MIN HOI (SEASIDE VILLAS)
4A,ABERDEEN (SHEK PAI WAN) - CAUSEWAY BAY (CANNON STREET) 
4B,ABERDEEN (SHEK PAI WAN) - WAN CHAI (CIRCULAR)
4C,ABERDEEN (SHEK PAI WAN) - CAUSEWAY BAY (CANNON STREET) 
4M,ABERDEEN (NAM NING STREET) - WONG CHUK HANG STATION  (SHORT WORKING SERVICE ROUTE)
4M,ABERDEEN (SHEK PAI WAN) - WONG CHUK HANG STATION  (SPECIAL MORNING SERVICE)
4M,ABERDEEN (SHEK PAI WAN) - WONG CHUK HANG STATION  (SPECIAL SERVICE)
4S,SHEK PAI WAN - ABERDEEN (CIRCULAR)
501A,YUNG SHING COURT - LUEN WO HUI (CIRCULAR) (SUPPLEMENTARY SERVICE)
501C,YUNG SHING COURT - LUEN WO HUI (CIRCULAR) (SPECIAL SERVICE)
501K,YAN SHING COURT - LUEN WO HUI (CIRCULAR)
501S,SHEUNG SHUI STATION - YUE MAN SQUARE 
50A,SHEUNG SHUI STATION - KWU TUNG (SOUTH)  (SUPPLEMENTARY SERVICE ROUTE)
50K,SHEUNG SHUI STATION - HANG TAU 
51A,WAH KWAI ESTATE - TIN WAN ESTATE (CIRCULAR) (SUPPLEMENTARY SERVICE)
51B,SHEUNG SHUI STATION - LIU POK  (SPECIAL DEPARTURES)
51B,MA TSO LUNG (SHUN YEE SAN TSUEN) - SHEUNG SHUI STATION  (SPECIAL DEPARTURES)
51B,MA TSO LUNG (OUTSIDE COMMUNITY SPORTS) - SHEUNG SHUI STATION  (SPECIAL DEPARTURES)
51K,SHEUNG SHUI STATION - HO SHEUNG HEUNG 
51K,SHEUNG SHUI STATION - LO WU CORRECTIONAL INSTITUTION (CIRCULAR) (SUPPLEMENTARY SERVICE ROUTE)
51M,RICHLAND GARDENS - KOWLOON BAY STATION (CIRCULAR)
51S,WAH KWAI ESTATE - ABERDEEN (CIRCULAR)
52A,FANLING STATION - WO MUN STREET PUBLIC LIGHT BUS TERMINUS
52A,WO MUN STREET PUBLIC LIGHT BUS TERMINUS - FANLING STATION (OMIT FAN LENG LAU ROAD)
52B,FANLING STATION - HOK TAU
52K,FANLING STATION - PING CHE
53M,LOK FU STATION - TIN MA COURT (KAM CHUK LANE)  (CIRCULAR)
54A,FANLING STATION - WING FUK CENTRE
54A,WO MUN STREET PUBLIC LIGHT BUS TERMINUS - FANLING STATION (OMIT FAN LENG LAU ROAD)
54K,FANLING STATION - LUNG YEUK TAU(CIRCULAR)
54M,SHUN TIN - PING SHEK (CIRCULAR) (SHORTWORKING SERVICE)
54M,KENNEDY TOWN STATION - QUEEN MARY HOSPITAL  (SUPPLEMENTARY SERVICE)
54S,MT. DAVIS ROAD OPPOSITE GREENERY GARDEN - KENNEDY TOWN STATION  (SUPPLEMENTARY SERVICE ROUTE (MORNING)
54S,KENNEDY TOWN STATION - QUEEN MARY HOSPITAL  (SUPPLEMENTARY SERVICE ROUTE)
54S,SHUN LEE DISCIPLINED SERVICES QUARTERS - WONG TAI SIN (SHATIN PASS ROAD) (CIRCULAR) (SPECIAL DEPARTURES)
55K,SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS - SHA TAU KOK PUBLIC LIGHT BUS TERMINUS 
55K,SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS - LEUN WO HUI  (SPECIAL SERVICE (TO LEUN WO HUI)
55K,SHA TAU KOK PUBLIC LIGHT BUS TERMINUS - SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS  (SPECIAL ROUTE)
56A,FANLING STATION - WO MUN STREET PUBLIC LIGHT BUS TERMINUS 
56A,MID-LEVELS (ROBINSON ROAD) - TIN HAU STATION 
56A,MID-LEVELS ROBINSON ROAD - CAUSEWAY BAY PENNINGTION STREET  (SPECIAL DEPARTURE TERMINATING AT PENNINGTON STREET)
56A,WO MUN STREET PLB TERMINUS - FANLING STATION  (SPECIAL ROUTE (NOT VIA WO MUK ROAD)
56A,UNION PLAZA - FANLING STATION  (SHORT WORKING SERVICE)
56B,FANLING STATION - TAN CHUK HANG 
56B,MID-LEVELS (ROBINSON ROAD) - WAN CHAI (CIRCULAR) (SPECIAL SERVICE TO WAN CHAI)
56B,MID-LEVELS ROBINSON ROAD - TIN HAU STATION 
56C,FANLING STATION - SIU HANG TSUEN 
56K,FANLING STATION - LUK KENG 
56K,"SHA TAU KOK ROAD, MAN UK PIN - FANLING STATION  (SPECIAL DEPARTURE)"
57K,SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS - FANLING (TONG KUNG LENG) MINIBUS TERMINUS 
57K,"SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS - TSIU KENG ROAD, NEAR PANG ANCESTRAL HALL  (SUPPLEMENTARY SERVICE ROUTE)"
57K,"TSIU KENG ROAD, NEAR PANG ANCESTRAL HALL - SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS  (SUPPLEMENTARY SERVICE ROUTE)"
57M,JORDAN STATION (NANKING STREET) - QUEEN ELIZABETH HOSPITAL 
58A,ABERDEEN (WU NAM STREET) - KENNEDY TOWN STATION  (SPECIAL DEPARTURES)
58K,"SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS - PING KONG ROAD, NEAR PING KONG "
58M,BEL-AIR ON THE PEAK - KENNEDY TOWN STATION  (SPECIAL DEPARTURES)
58S,"MONG KOK ROAD, NEAR YAU SHING BUILDING - SHEUNG SHUI STATION PUBLIC LIGHT BUS TERMINUS  (OVERNIGHT SERVICE ROUTE)"
59A,ABERDEEN (TUNG SING ROAD) - SHUM WAN ROAD PUBLIC TRANSPORT TERMINUS  (SHORT WORKING SERVICE)
59A,ABERDEEN (TUNG SING ROAD) - SOUTH WAVE COURT  (SHORTWORKING TRIPS)
59B,ABERDEEN (TUNG SING ROAD) - SHUM WAN ROAD PUBLIC TRANSPORT TERMINUS (VIA GRANTHAM HOSPITAL) (CIRCULAR) (SPECIAL DEPARTURES)
59K,SHEUNG SHUI STATION - LIN MA HANG
59M,TSUI PING ESTATE SOUTH - FUK TONG ROAD (CIRCULAR) (SPECIAL DEPARTURES)
59S,ABERDEEN (TUNG SING ROAD) - OCEAN PARK (WATER WORLD)  (SPECIAL SERVICE ROUTE)
59X,KENNEDY TOWN STATION - GRANTHAM HOSPITAL  (SPECIAL DEPARTURES)
5M,WATERLOO HILL (HOK YU LANE) - MONG KOK STATION (CIRCULAR)
